name,rarity,date,PrizePerSkin
botroyale,legendary,2023-01-26,"105,69858402940694"
bowie,rare,2023-01-26,"0,31408892250689907"
bowling,common,2023-01-26,"0,02437854854209583"
bull,uncommon,2023-01-26,"1,0529112827839362"
burger,rare,2023-01-26,"3,4836466449243235"
button,common,2023-01-26,"0,31005609026339837"
candyswirl,rare,2023-01-26,"12,766703202565914"
casinochip,uncommon,2023-01-26,"3,8080904861482594"
cat,uncommon,2023-01-26,"1,234780507393603"
cherry,rare,2023-01-26,"1,6833016801384"
citrus,epic,2023-01-26,"8,213625681314571"
clock,common,2023-01-26,"0,03240831134380788"
cobra,legendary,2023-01-26,"203,04678175439287"
coconut,rare,2023-01-26,"0,11111218167506745"
cougar,rare,2023-01-26,"8,669369304104174"
crlogo,legendary,2023-01-26,"387,70432438606156"
crosshair,common,2023-01-26,"0,2703647062010307"
cute,uncommon,2023-01-26,"0,013743817291215725"
derp,uncommon,2023-01-26,"0,4754545274965219"
devil,epic,2023-01-26,"6,237681952639239"
discoball,epic,2023-01-26,"2,872899984954752"
disguise,epic,2023-01-26,"0,6860338701057211"
diver,rare,2023-01-26,"21,20241769635253"
dog,uncommon,2023-01-26,"0,12317392338729025"
donut,uncommon,2023-01-26,"0,2947463296205539"
dragon,epic,2023-01-26,"4,5379359385304445"
earth,uncommon,2023-01-26,"0,3954473300805824"
egg,rare,2023-01-26,"7,321809090439201"
eyeball,rare,2023-01-26,"0,039275141090293925"
eyeball2,epic,2023-01-26,"0,313276942566238"
fishcake,uncommon,2023-01-26,"0,019724936523080234"
floater,rare,2023-01-26,"0,16868539978576447"
football,common,2023-01-26,"1,2810412798661517"
fox,uncommon,2023-01-26,"0,09511562497017215"
fox777,legendary,2023-01-26,"38,36592742900728"
frankie,rare,2023-01-26,"1,1224491270420227"
gamer,rare,2023-01-26,"0,38662864113952644"
ghost,epic,2023-01-26,"270,0251156513773"
jackolantern,rare,2023-01-26,"0,09872679346525795"
ladybug,rare,2023-01-26,"10,435194693950196"
marble,rare,2023-01-26,"2,094185568318932"
melon,rare,2023-01-26,"0,16356087670904898"
moneybag,legendary,2023-01-26,"2,679527713614768"
moon,uncommon,2023-01-26,"8,800900344419412"
mummy,epic,2023-01-26,"7,836827624877259"
ninja,rare,2023-01-26,"0,0012942220650439427"
opencan,uncommon,2023-01-26,"0,7489974112092458"
owl,epic,2023-01-26,"4,7261895650917305"
panda,uncommon,2023-01-26,"0,3888140867084784"
peach,rare,2023-01-26,"0,20744586259377076"
pizza,rare,2023-01-26,"7,418487079021297"
potion,epic,2023-01-26,"4,324361541261568"
racoon,uncommon,2023-01-26,"0,04298885068776448"
revolver,uncommon,2023-01-26,"1,0963912123014055"
royman,epic,2023-01-26,"0,6436609630815692"
saturn,common,2023-01-26,"0,18554586164126016"
shades,epic,2023-01-26,"0,8758958456975935"
skull,uncommon,2023-01-26,"0,1871392374682645"
skullpatch,rare,2023-01-26,"0,11959350815817854"
snowman,epic,2023-01-26,"5,695139677765717"
spy,legendary,2023-01-26,"69,6745643572314"
starballoon,common,2023-01-26,"0,020553713751807486"
tamagochi,epic,2023-01-26,"0,3419764816750625"
target,uncommon,2023-01-26,"0,05850228268129646"
tomato,uncommon,2023-01-26,"0,046673931367269175"
ufo,uncommon,2023-01-26,"4,796695835117432"
vase,common,2023-01-26,"0,022930532855501777"
virus,common,2023-01-26,"0,05646521380002297"
volleyball,common,2023-01-26,"0,002463731026583421"
waffle,uncommon,2023-01-26,"0,011417285621321318"
waffle2,legendary,2023-01-26,"5,181485840121342"
watermelon,uncommon,2023-01-26,"0,3939454792008892"
wheeee,rare,2023-01-26,"3,8961410332264035"
xmasball,epic,2023-01-26,"0,5932217278172146"
xmasball1,rare,2023-01-26,"17,586385060337772"
xmasball2,common,2023-01-26,"0,025835324668314175"
yinyang,uncommon,2023-01-26,"0,036187173684724225"
8ball,common,2023-01-27,"0,0705696735641136"
alien,common,2023-01-27,"0,09926685511032357"
angel,epic,2023-01-27,"7,700737822189722"
ape,epic,2023-01-27,"14,619021319750088"
banana,rare,2023-01-27,"1,3408655644783836"
baseball,epic,2023-01-27,
basketball,common,2023-01-27,"0,025164757150978784"
beachball,common,2023-01-27,"0,12463075255170628"
bomb,uncommon,2023-01-27,"0,6454817236641562"
botroyale,legendary,2023-01-27,"71,10799460295894"
bowie,rare,2023-01-27,"0,1586307335655944"
bowling,common,2023-01-27,"0,02766219859499127"
bull,uncommon,2023-01-27,"0,8445937683814354"
burger,rare,2023-01-27,"6,376168558968942"
button,common,2023-01-27,"0,04961681257592224"
candyswirl,rare,2023-01-27,"10,745010636511308"
casinochip,uncommon,2023-01-27,"4,226879290311283"
cat,uncommon,2023-01-27,"1,2924577728882576"
cherry,rare,2023-01-27,"0,865168344741003"
citrus,epic,2023-01-27,"5,931418212759646"
clock,common,2023-01-27,"0,12973789263442778"
cobra,legendary,2023-01-27,"195,60494545275304"
coconut,rare,2023-01-27,"0,08749058919182835"
cougar,rare,2023-01-27,"4,592114516876884"
crlogo,legendary,2023-01-27,"756,5750764414772"
crosshair,common,2023-01-27,"1,9043528036243773"
cute,uncommon,2023-01-27,"0,012853280501448822"
derp,uncommon,2023-01-27,"0,35972634662511366"
devil,epic,2023-01-27,"14,21624309149767"
discoball,epic,2023-01-27,"1,5439166722467272"
disguise,epic,2023-01-27,"0,4808974119329396"
diver,rare,2023-01-27,"7,8278519108515034"
dog,uncommon,2023-01-27,"0,10219948837923179"
donut,uncommon,2023-01-27,"0,03123309991380093"
dragon,epic,2023-01-27,"10,518360726730455"
earth,uncommon,2023-01-27,"0,5699035561794865"
egg,rare,2023-01-27,"11,030821857711224"
eyeball,rare,2023-01-27,"0,04752891768453592"
eyeball2,epic,2023-01-27,"0,23453405887536544"
fishcake,uncommon,2023-01-27,"0,01742239671884969"
floater,rare,2023-01-27,"0,05889713294029421"
football,common,2023-01-27,"1,5198753893510903"
fox,uncommon,2023-01-27,"0,08583870255326005"
fox777,legendary,2023-01-27,"24,179393325243293"
frankie,rare,2023-01-27,"0,14091728145542282"
gamer,rare,2023-01-27,"0,5504275890346189"
ghost,epic,2023-01-27,"299,2733065520612"
jackolantern,rare,2023-01-27,"0,2680357462131574"
ladybug,rare,2023-01-27,"13,282356421957305"
marble,rare,2023-01-27,"1,361824829695645"
melon,rare,2023-01-27,"0,6272513446032839"
moneybag,legendary,2023-01-27,"22,015917568949128"
moon,uncommon,2023-01-27,"7,821685788448909"
mummy,epic,2023-01-27,"2,3364760396407926"
ninja,rare,2023-01-27,"0,05523529670483709"
opencan,uncommon,2023-01-27,"0,49550397821178244"
owl,epic,2023-01-27,"18,43376085235802"
panda,uncommon,2023-01-27,"0,16452834911429481"
peach,rare,2023-01-27,"0,0850210115304985"
pizza,rare,2023-01-27,"7,6213282826513025"
potion,epic,2023-01-27,"6,534609437132835"
racoon,uncommon,2023-01-27,"0,025280833610064495"
revolver,uncommon,2023-01-27,"1,249951358446975"
royman,epic,2023-01-27,"0,4979467333483934"
saturn,common,2023-01-27,"0,027099403641348028"
shades,epic,2023-01-27,"1,2237173516261106"
skull,uncommon,2023-01-27,"0,1403553385793974"
skullpatch,rare,2023-01-27,"6,482499374669467"
snowman,epic,2023-01-27,"0,7673062746674344"
spy,legendary,2023-01-27,"14,216556785348553"
starballoon,common,2023-01-27,"0,049843115406859095"
tamagochi,epic,2023-01-27,"1,2180761349127838"
target,uncommon,2023-01-27,"0,01939340445877398"
tomato,uncommon,2023-01-27,"0,007821763839852294"
ufo,uncommon,2023-01-27,"6,157454994953667"
vase,common,2023-01-27,"0,025287542632697137"
virus,common,2023-01-27,"0,0465617454320519"
volleyball,common,2023-01-27,"0,005110762479971852"
waffle,uncommon,2023-01-27,"0,022085417508964162"
waffle2,legendary,2023-01-27,"2,8577676299326553"
watermelon,uncommon,2023-01-27,"0,4011076483516854"
wheeee,rare,2023-01-27,"1,7711519698105833"
xmasball,epic,2023-01-27,"0,9451444524376631"
xmasball1,rare,2023-01-27,"35,96579918494236"
xmasball2,common,2023-01-27,"0,020672892248363172"
yinyang,uncommon,2023-01-27,"0,08083796025450629"
8ball,common,2023-01-28,"0,10966136132624661"
alien,common,2023-01-28,"0,04964664994506117"
angel,epic,2023-01-28,"9,902229489350082"
ape,epic,2023-01-28,"28,265415469124243"
banana,rare,2023-01-28,"0,34748666053572386"
baseball,epic,2023-01-28,"0,0016391781707884594"
basketball,common,2023-01-28,"0,09832582925905742"
beachball,common,2023-01-28,"0,11637655758047294"
bomb,uncommon,2023-01-28,"1,413832978060841"
botroyale,legendary,2023-01-28,"163,65599773516703"
bowie,rare,2023-01-28,"0,11379501705063012"
bowling,common,2023-01-28,"0,03838535931455836"
bull,uncommon,2023-01-28,"0,09738849086800612"
burger,rare,2023-01-28,"7,852172969576731"
button,common,2023-01-28,"0,024661548091257705"
candyswirl,rare,2023-01-28,"11,099626215554897"
casinochip,uncommon,2023-01-28,"3,823560959296873"
cat,uncommon,2023-01-28,"1,3567933749955756"
cherry,rare,2023-01-28,"2,5300178000491877"
citrus,epic,2023-01-28,"14,80264406060418"
clock,common,2023-01-28,"0,11768841087519334"
cobra,legendary,2023-01-28,"271,70306307434186"
coconut,rare,2023-01-28,"0,014147612218870982"
cougar,rare,2023-01-28,"8,282907612346564"
crlogo,legendary,2023-01-28,"315,1449516529967"
crosshair,common,2023-01-28,"0,7649590613118794"
cute,uncommon,2023-01-28,"0,01639918026926292"
derp,uncommon,2023-01-28,"0,7511506225620965"
devil,epic,2023-01-28,"12,979147427240742"
discoball,epic,2023-01-28,"0,6355187388511067"
disguise,epic,2023-01-28,"0,7804061849584282"
diver,rare,2023-01-28,"28,35246095075826"
dog,uncommon,2023-01-28,"0,07225802489491182"
donut,uncommon,2023-01-28,"0,05699071973104241"
dragon,epic,2023-01-28,"8,55169290864116"
earth,uncommon,2023-01-28,"0,2379041655618335"
egg,rare,2023-01-28,"13,901092377665927"
eyeball,rare,2023-01-28,"0,05099552527529566"
eyeball2,epic,2023-01-28,"0,10027429857911686"
fishcake,uncommon,2023-01-28,"0,01492302377407307"
floater,rare,2023-01-28,"0,061440035530190826"
football,common,2023-01-28,"2,761301668332157"
fox,uncommon,2023-01-28,"0,0300335629025437"
fox777,legendary,2023-01-28,"60,27260942670729"
frankie,rare,2023-01-28,"0,11972554232282216"
gamer,rare,2023-01-28,"2,5706191182259532"
ghost,epic,2023-01-28,"249,5634455599483"
jackolantern,rare,2023-01-28,"0,17935519339657238"
ladybug,rare,2023-01-28,"6,788566035553316"
marble,rare,2023-01-28,"0,9802857074144364"
melon,rare,2023-01-28,"0,851150966942286"
moneybag,legendary,2023-01-28,"17,012340799158373"
moon,uncommon,2023-01-28,"13,33592437205434"
mummy,epic,2023-01-28,"9,053358861971109"
ninja,rare,2023-01-28,"0,044476616901206814"
opencan,uncommon,2023-01-28,"0,14958094037115074"
owl,epic,2023-01-28,"4,370244783164864"
panda,uncommon,2023-01-28,"0,4652859942331273"
peach,rare,2023-01-28,"0,4027357641367288"
pizza,rare,2023-01-28,"3,378701774406544"
potion,epic,2023-01-28,"16,97716311561965"
racoon,uncommon,2023-01-28,"0,020216123508976"
revolver,uncommon,2023-01-28,"1,865748972854426"
royman,epic,2023-01-28,"0,21160674191133286"
saturn,common,2023-01-28,"0,37236578420534283"
shades,epic,2023-01-28,"0,33042223639560964"
skull,uncommon,2023-01-28,"0,2185552912232502"
skullpatch,rare,2023-01-28,"0,4686774901876865"
snowman,epic,2023-01-28,"8,394844868324618"
spy,legendary,2023-01-28,"16,698896380016198"
starballoon,common,2023-01-28,"0,06529407418474442"
tamagochi,epic,2023-01-28,"0,26876028212329484"
target,uncommon,2023-01-28,"0,019778982873049918"
tomato,uncommon,2023-01-28,"0,004307797654377461"
ufo,uncommon,2023-01-28,"4,871135951211797"
vase,common,2023-01-28,"0,020327662261128688"
virus,common,2023-01-28,"0,031944722480933586"
volleyball,common,2023-01-28,"0,018004200093113577"
waffle,uncommon,2023-01-28,"0,0490167166555264"
waffle2,legendary,2023-01-28,"2,4812735428140624"
watermelon,uncommon,2023-01-28,"0,4312937430439343"
wheeee,rare,2023-01-28,"0,503463413701306"
xmasball,epic,2023-01-28,"0,5922541511825508"
xmasball1,rare,2023-01-28,"32,71559823657745"
xmasball2,common,2023-01-28,"0,036662685883160503"
yinyang,uncommon,2023-01-28,"0,05582468937778418"
8ball,common,2023-01-29,"0,010724569228615031"
alien,common,2023-01-29,"0,08474794101279125"
angel,epic,2023-01-29,"19,594926398748274"
ape,epic,2023-01-29,"45,9880162153473"
banana,rare,2023-01-29,"2,139994581996108"
baseball,epic,2023-01-29,"0,019031953800456233"
basketball,common,2023-01-29,"0,011325143790335668"
beachball,common,2023-01-29,"0,05174924974851331"
bomb,uncommon,2023-01-29,"0,644884118670029"
botroyale,legendary,2023-01-29,"123,278837928242"
bowie,rare,2023-01-29,"0,05163809376632476"
bowling,common,2023-01-29,"0,032083044421247674"
bull,uncommon,2023-01-29,"0,5136660743802958"
burger,rare,2023-01-29,"11,700669631705344"
button,common,2023-01-29,"0,018386746143476542"
candyswirl,rare,2023-01-29,"16,448284313708292"
casinochip,uncommon,2023-01-29,"1,9114743069762934"
cat,uncommon,2023-01-29,"1,88860616854291"
cherry,rare,2023-01-29,"2,257251473151538"
citrus,epic,2023-01-29,"16,202399177277798"
clock,common,2023-01-29,"0,03420273266505317"
cobra,legendary,2023-01-29,"154,28690585721915"
coconut,rare,2023-01-29,"0,014059291616659645"
cougar,rare,2023-01-29,"6,883455611009929"
crlogo,legendary,2023-01-29,"610,320035151158"
crosshair,common,2023-01-29,"1,4082280744063187"
cute,uncommon,2023-01-29,"0,014189532446474758"
derp,uncommon,2023-01-29,"0,719742812632378"
devil,epic,2023-01-29,"11,343656945692262"
discoball,epic,2023-01-29,"1,1524132481394644"
disguise,epic,2023-01-29,"0,6115418359410842"
diver,rare,2023-01-29,"14,85452946884644"
dog,uncommon,2023-01-29,"0,057498083901791404"
donut,uncommon,2023-01-29,"0,07651356456875295"
dragon,epic,2023-01-29,"8,548580678021779"
earth,uncommon,2023-01-29,"0,6974101340593868"
egg,rare,2023-01-29,"12,84720423947911"
eyeball,rare,2023-01-29,"0,021007541935529075"
eyeball2,epic,2023-01-29,"0,03003707743427918"
fishcake,uncommon,2023-01-29,"0,016581518850365688"
floater,rare,2023-01-29,"0,028793627872768325"
football,common,2023-01-29,"1,5467832404416255"
fox,uncommon,2023-01-29,"0,01844613971847962"
fox777,legendary,2023-01-29,"51,556033750381594"
frankie,rare,2023-01-29,"0,8134824307578618"
gamer,rare,2023-01-29,"3,7652768941347325"
ghost,epic,2023-01-29,"275,2132375411176"
jackolantern,rare,2023-01-29,"0,4244302187592346"
ladybug,rare,2023-01-29,"6,207293474333424"
marble,rare,2023-01-29,"0,8871802728541738"
melon,rare,2023-01-29,"0,5068563354803731"
moneybag,legendary,2023-01-29,"45,6527001210202"
moon,uncommon,2023-01-29,"7,228352616171822"
mummy,epic,2023-01-29,"9,569391422052018"
ninja,rare,2023-01-29,"0,01325944529985132"
opencan,uncommon,2023-01-29,"0,2887723980393388"
owl,epic,2023-01-29,"22,262193098536635"
panda,uncommon,2023-01-29,"0,3589666357738723"
peach,rare,2023-01-29,"0,13574500728277117"
pizza,rare,2023-01-29,"18,73529222665968"
potion,epic,2023-01-29,"3,502985075806939"
racoon,uncommon,2023-01-29,"0,04002158786046422"
revolver,uncommon,2023-01-29,"1,282060294575185"
royman,epic,2023-01-29,"0,31456904477539455"
saturn,common,2023-01-29,"0,041860938870537316"
shades,epic,2023-01-29,"0,896512288345551"
skull,uncommon,2023-01-29,"0,3077031229286876"
skullpatch,rare,2023-01-29,"2,0780318790298242"
snowman,epic,2023-01-29,"3,810669273150481"
spy,legendary,2023-01-29,"9,2817793545624"
starballoon,common,2023-01-29,"0,0628601279032732"
tamagochi,epic,2023-01-29,"0,6329070592124892"
target,uncommon,2023-01-29,"0,06446974810397224"
tomato,uncommon,2023-01-29,"0,015124143552212648"
ufo,uncommon,2023-01-29,"6,26960444894159"
vase,common,2023-01-29,"0,11838800613023999"
virus,common,2023-01-29,"0,11827613155369154"
volleyball,common,2023-01-29,"0,054030151516594314"
waffle,uncommon,2023-01-29,"0,07543788159551836"
waffle2,legendary,2023-01-29,"2,573211618420877"
watermelon,uncommon,2023-01-29,"0,5203021134367526"
wheeee,rare,2023-01-29,"1,8606990611519427"
xmasball,epic,2023-01-29,"0,9961928285513477"
xmasball1,rare,2023-01-29,"17,86199377876692"
xmasball2,common,2023-01-29,"0,11731523083453908"
yinyang,uncommon,2023-01-29,"0,014633311467658746"
8ball,common,2023-01-30,"0,06525845457748515"
alien,common,2023-01-30,"0,038294157218991855"
angel,epic,2023-01-30,"191,65011397527948"
ape,epic,2023-01-30,"27,231535899950345"
banana,rare,2023-01-30,"0,8231641913403918"
baseball,epic,2023-01-30,"0,059919371001050416"
basketball,common,2023-01-30,"0,030730094566552915"
beachball,common,2023-01-30,"0,009207960650760868"
bomb,uncommon,2023-01-30,"1,4186014167814136"
botroyale,legendary,2023-01-30,"87,67511090269743"
bowie,rare,2023-01-30,"0,6707851262202215"
bowling,common,2023-01-30,"0,0578380999516506"
bull,uncommon,2023-01-30,"0,5806027686332923"
burger,rare,2023-01-30,"5,294838108058428"
button,common,2023-01-30,"0,012981367318147865"
candyswirl,rare,2023-01-30,"19,64437219421623"
casinochip,uncommon,2023-01-30,"0,997946103164864"
cat,uncommon,2023-01-30,"0,9784054752041883"
cherry,rare,2023-01-30,"2,3456040069163175"
citrus,epic,2023-01-30,"7,4956519446318275"
clock,common,2023-01-30,"0,11732629007487412"
cobra,legendary,2023-01-30,"191,9619269352757"
coconut,rare,2023-01-30,"0,18468795917172692"
cougar,rare,2023-01-30,"8,067095891638298"
crlogo,legendary,2023-01-30,"268,619056826789"
crosshair,common,2023-01-30,"1,7406292329969895"
cute,uncommon,2023-01-30,"0,036407333427322816"
derp,uncommon,2023-01-30,"0,2033943475551203"
devil,epic,2023-01-30,"10,55014132924786"
discoball,epic,2023-01-30,"0,6763359932521374"
disguise,epic,2023-01-30,"0,3757856664854008"
diver,rare,2023-01-30,"13,168092562235417"
dog,uncommon,2023-01-30,"0,10860322803968754"
donut,uncommon,2023-01-30,"0,0490179389469257"
dragon,epic,2023-01-30,"9,985519300742538"
earth,uncommon,2023-01-30,"0,4596808115788492"
egg,rare,2023-01-30,"6,667388520779984"
eyeball,rare,2023-01-30,"0,06504360454362629"
eyeball2,epic,2023-01-30,"0,32388771406833106"
fishcake,uncommon,2023-01-30,"0,012425856903607972"
floater,rare,2023-01-30,"0,1043960021048781"
football,common,2023-01-30,"2,53081369718289"
fox,uncommon,2023-01-30,"0,020001572429023447"
fox777,legendary,2023-01-30,"86,65341315302588"
frankie,rare,2023-01-30,"6,0832183850214685"
gamer,rare,2023-01-30,"0,8815713685690578"
ghost,epic,2023-01-30,"261,4713659769326"
jackolantern,rare,2023-01-30,"0,16730530912784294"
ladybug,rare,2023-01-30,"11,554061000287659"
marble,rare,2023-01-30,"0,798613133450685"
melon,rare,2023-01-30,"2,8876751812061308"
moneybag,legendary,2023-01-30,"20,371715016414026"
moon,uncommon,2023-01-30,"3,265864723460326"
mummy,epic,2023-01-30,"10,771537373631672"
ninja,rare,2023-01-30,"0,2371720291661856"
opencan,uncommon,2023-01-30,"0,6558549059323536"
owl,epic,2023-01-30,"1,930954304405692"
panda,uncommon,2023-01-30,"1,208045204596361"
peach,rare,2023-01-30,"0,1940035039530249"
pizza,rare,2023-01-30,"8,843434067560546"
potion,epic,2023-01-30,"15,877182754042968"
racoon,uncommon,2023-01-30,"0,05434211681266469"
revolver,uncommon,2023-01-30,"1,54908594131232"
royman,epic,2023-01-30,"1,4529610465154406"
saturn,common,2023-01-30,"0,11444361406584533"
shades,epic,2023-01-30,"0,29967223286401934"
skull,uncommon,2023-01-30,"0,5455885035933179"
skullpatch,rare,2023-01-30,"1,3459840321845133"
snowman,epic,2023-01-30,"6,08153318627235"
spy,legendary,2023-01-30,"11,59804954175709"
starballoon,common,2023-01-30,"0,07703612582972771"
tamagochi,epic,2023-01-30,"0,5915478550601676"
target,uncommon,2023-01-30,"0,0502455606847676"
tomato,uncommon,2023-01-30,"0,014249851549827641"
ufo,uncommon,2023-01-30,"2,4911658232252294"
vase,common,2023-01-30,"0,10659817509620903"
virus,common,2023-01-30,"0,05380639234077377"
volleyball,common,2023-01-30,"0,24118335378623076"
waffle,uncommon,2023-01-30,"0,2756433477470989"
waffle2,legendary,2023-01-30,"3,3278607905573754"
watermelon,uncommon,2023-01-30,"1,5496225629604758"
wheeee,rare,2023-01-30,"1,3118526083133104"
xmasball,epic,2023-01-30,"0,42330468383863"
xmasball1,rare,2023-01-30,"17,129951706011123"
xmasball2,common,2023-01-30,"0,02273970720837597"
yinyang,uncommon,2023-01-30,"0,04376173078426435"
8ball,common,2023-01-31,"0,06354517327901724"
alien,common,2023-01-31,"0,039798816128894736"
angel,epic,2023-01-31,"21,482117234180233"
ape,epic,2023-01-31,"193,76546699464262"
banana,rare,2023-01-31,"1,65700249950125"
baseball,epic,2023-01-31,"0,04530296243136465"
basketball,common,2023-01-31,"0,02557581501989013"
beachball,common,2023-01-31,"0,14011268699586296"
bomb,uncommon,2023-01-31,"1,0287498752539848"
botroyale,legendary,2023-01-31,"92,62144824480806"
bowie,rare,2023-01-31,"0,1815540091876658"
bowling,common,2023-01-31,"0,03710677254396603"
bull,uncommon,2023-01-31,"0,15400290270022207"
burger,rare,2023-01-31,"10,88405440182025"
button,common,2023-01-31,"0,007867076195491143"
candyswirl,rare,2023-01-31,"8,946637356639554"
casinochip,uncommon,2023-01-31,"3,382066179855492"
cat,uncommon,2023-01-31,"1,3327394894139097"
cherry,rare,2023-01-31,"4,060253988817627"
citrus,epic,2023-01-31,"7,528073661829812"
clock,common,2023-01-31,"0,4151873250752911"
cobra,legendary,2023-01-31,"210,64259698272576"
coconut,rare,2023-01-31,"0,06517634243722178"
cougar,rare,2023-01-31,"13,720051384003597"
crlogo,legendary,2023-01-31,"52,54505381200314"
crosshair,common,2023-01-31,"1,214437539909632"
cute,uncommon,2023-01-31,"0,020624209276335417"
derp,uncommon,2023-01-31,"0,12410133485289697"
devil,epic,2023-01-31,"13,469562128869313"
discoball,epic,2023-01-31,"0,37925317009585485"
disguise,epic,2023-01-31,"0,2605409910681102"
diver,rare,2023-01-31,"20,069888521399175"
dog,uncommon,2023-01-31,"0,3873543043620061"
donut,uncommon,2023-01-31,"0,24555409280005994"
dragon,epic,2023-01-31,"20,167655102735402"
earth,uncommon,2023-01-31,"0,4978049157633788"
egg,rare,2023-01-31,"11,488384542021223"
eyeball,rare,2023-01-31,"0,022543095095886857"
eyeball2,epic,2023-01-31,"0,0504824947910351"
fishcake,uncommon,2023-01-31,"0,015646395576827295"
floater,rare,2023-01-31,"0,09238712291801966"
football,common,2023-01-31,"2,569239246287246"
fox,uncommon,2023-01-31,"0,01504631688967844"
fox777,legendary,2023-01-31,"40,79281993450811"
frankie,rare,2023-01-31,"1,22240019561622"
gamer,rare,2023-01-31,"7,170016417727453"
ghost,epic,2023-01-31,"88,43665725824762"
jackolantern,rare,2023-01-31,"0,25876372596359015"
ladybug,rare,2023-01-31,"18,291756937619606"
marble,rare,2023-01-31,"0,40497662795965245"
melon,rare,2023-01-31,"0,32792220951476864"
moneybag,legendary,2023-01-31,"14,640981467686782"
moon,uncommon,2023-01-31,"4,353090457370574"
mummy,epic,2023-01-31,"7,354604699040811"
ninja,rare,2023-01-31,"4,12370762953693"
opencan,uncommon,2023-01-31,"0,7185038227213457"
owl,epic,2023-01-31,"27,2427101877502"
panda,uncommon,2023-01-31,"0,15868778957234164"
peach,rare,2023-01-31,"0,13756555993105532"
pizza,rare,2023-01-31,"5,165116755607743"
potion,epic,2023-01-31,"6,381861857328074"
racoon,uncommon,2023-01-31,"0,060256907734682084"
revolver,uncommon,2023-01-31,"2,542583769963088"
royman,epic,2023-01-31,"0,2537826652442616"
saturn,common,2023-01-31,"0,031847905722015686"
shades,epic,2023-01-31,"0,15061492935259677"
skull,uncommon,2023-01-31,"0,5025914225683353"
skullpatch,rare,2023-01-31,"0,18440301834927653"
snowman,epic,2023-01-31,"2,3897274557086363"
spy,legendary,2023-01-31,"9,123816319442884"
starballoon,common,2023-01-31,"0,078116155036359"
tamagochi,epic,2023-01-31,"0,5480436466392696"
target,uncommon,2023-01-31,"0,018975591261915635"
tomato,uncommon,2023-01-31,"0,022501089857313736"
ufo,uncommon,2023-01-31,"12,509596295016985"
vase,common,2023-01-31,"0,10261240561752952"
virus,common,2023-01-31,"0,06403871455649887"
volleyball,common,2023-01-31,"0,27640562002690955"
waffle,uncommon,2023-01-31,"0,032484246424171824"
waffle2,legendary,2023-01-31,"2,588214872406901"
watermelon,uncommon,2023-01-31,"0,9410765442403741"
wheeee,rare,2023-01-31,"2,11285374854948"
xmasball,epic,2023-01-31,"0,46901873861676624"
xmasball1,rare,2023-01-31,"25,91740446317268"
xmasball2,common,2023-01-31,"0,02117619801317572"
yinyang,uncommon,2023-01-31,"0,0951347858426613"
8ball,common,2023-02-01,"0,026422871977833457"
alien,common,2023-02-01,"0,06595917686709518"
angel,epic,2023-02-01,"10,612237878987468"
ape,epic,2023-02-01,"25,25832195738475"
banana,rare,2023-02-01,"0,4491451774173568"
baseball,epic,2023-02-01,"0,023560995811842098"
basketball,common,2023-02-01,"0,011483512440946211"
beachball,common,2023-02-01,"0,0617942080898798"
bomb,uncommon,2023-02-01,"3,0804878842937935"
botroyale,legendary,2023-02-01,"101,61186689574048"
bowie,rare,2023-02-01,"0,06782618213148"
bowling,common,2023-02-01,"0,025687672895509682"
bull,uncommon,2023-02-01,"0,26498372475969356"
burger,rare,2023-02-01,"4,413341343298489"
button,common,2023-02-01,"0,004319204548313737"
candyswirl,rare,2023-02-01,"9,547377842814031"
casinochip,uncommon,2023-02-01,"1,8188397384075745"
cat,uncommon,2023-02-01,"0,9863274882106124"
cherry,rare,2023-02-01,"2,412961889546794"
citrus,epic,2023-02-01,"13,355272689109132"
clock,common,2023-02-01,"0,2550865928304348"
cobra,legendary,2023-02-01,"187,3180016654738"
coconut,rare,2023-02-01,"0,08324815115566811"
cougar,rare,2023-02-01,"5,808930545508775"
crlogo,legendary,2023-02-01,"512,5144859439285"
crosshair,common,2023-02-01,"1,6213261594104464"
cute,uncommon,2023-02-01,"0,0070921911888071005"
derp,uncommon,2023-02-01,"0,16490899171110995"
devil,epic,2023-02-01,"14,598374359755848"
discoball,epic,2023-02-01,"4,561188374924214"
disguise,epic,2023-02-01,"0,37103787394696486"
diver,rare,2023-02-01,"27,015367575018125"
dog,uncommon,2023-02-01,"0,7167933198163001"
donut,uncommon,2023-02-01,"0,2393003119293868"
dragon,epic,2023-02-01,"33,83404505306617"
earth,uncommon,2023-02-01,"0,3411617083627989"
egg,rare,2023-02-01,"16,679390101101614"
eyeball,rare,2023-02-01,"0,04852025584990394"
eyeball2,epic,2023-02-01,"0,3410605322492828"
fishcake,uncommon,2023-02-01,"0,009614320125585869"
floater,rare,2023-02-01,"0,09508777758337482"
football,common,2023-02-01,"1,5295818472212972"
fox,uncommon,2023-02-01,"0,04103422761802159"
fox777,legendary,2023-02-01,"63,053126519766984"
frankie,rare,2023-02-01,"0,4995565439993183"
gamer,rare,2023-02-01,"4,423938648440535"
ghost,epic,2023-02-01,"252,2374895955967"
jackolantern,rare,2023-02-01,"0,28114986324614555"
ladybug,rare,2023-02-01,"11,00682209957691"
marble,rare,2023-02-01,"1,455880654919981"
melon,rare,2023-02-01,"0,2589001062941874"
moneybag,legendary,2023-02-01,"12,83227863116073"
moon,uncommon,2023-02-01,"6,357304723566508"
