rarity,name,date,on_sale_price
legendary,waffle2,2022-11-07,"90000,0"
uncommon,watermelon,2022-11-07,"525,0"
rare,wheeee,2022-11-07,"3000,0"
cosmetic,worldcup,2022-11-07,"2100,0"
epic,xmasball,2022-11-07,"8500,0"
rare,xmasball1,2022-11-07,"7200,0"
common,xmasball2,2022-11-07,"140,0"
uncommon,yinyang,2022-11-07,"400,0"
common,8ball,2022-11-08,"129,0"
common,alien,2022-11-08,"175,0"
epic,angel,2022-11-08,"17000,0"
epic,ape,2022-11-08,"17955,0"
rare,banana,2022-11-08,"1850,0"
epic,baseball,2022-11-08,"7000,0"
common,basketball,2022-11-08,"244,0"
common,beachball,2022-11-08,"104,0"
uncommon,bomb,2022-11-08,"850,0"
rare,bowie,2022-11-08,"1300,0"
common,bowling,2022-11-08,"155,0"
uncommon,bull,2022-11-08,"420,0"
rare,burger,2022-11-08,"4000,0"
common,button,2022-11-08,"106,0"
rare,candyswirl,2022-11-08,"4200,0"
uncommon,casinochip,2022-11-08,"699,0"
uncommon,cat,2022-11-08,"950,0"
rare,cherry,2022-11-08,"2500,0"
epic,citrus,2022-11-08,"9500,0"
common,clock,2022-11-08,"145,0"
rare,coconut,2022-11-08,"1400,0"
rare,cougar,2022-11-08,"2950,0"
common,crosshair,2022-11-08,"440,0"
uncommon,cute,2022-11-08,"500,0"
uncommon,derp,2022-11-08,"1300,0"
epic,devil,2022-11-08,"8000,0"
epic,discoball,2022-11-08,"9000,0"
epic,disguise,2022-11-08,"8000,0"
rare,diver,2022-11-08,"4500,0"
uncommon,dog,2022-11-08,"490,0"
uncommon,donut,2022-11-08,"430,0"
epic,dragon,2022-11-08,"12900,0"
rare,egg,2022-11-08,"12000,0"
rare,eyeball,2022-11-08,"1300,0"
epic,eyeball2,2022-11-08,"7780,0"
uncommon,fishcake,2022-11-08,"400,0"
rare,floater,2022-11-08,"5555,0"
uncommon,fox,2022-11-08,"600,0"
legendary,fox777,2022-11-08,"200000,0"
rare,frankie,2022-11-08,"2852,38"
rare,gamer,2022-11-08,"9523,809"
epic,ghost,2022-11-08,"23000,0"
rare,jackolantern,2022-11-08,"2000,0"
rare,ladybug,2022-11-08,"5600,0"
rare,marble,2022-11-08,"1650,0"
rare,melon,2022-11-08,"1349,0"
uncommon,moon,2022-11-08,"2899,0"
epic,mummy,2022-11-08,"16358,0"
rare,ninja,2022-11-08,"5000,0"
uncommon,opencan,2022-11-08,"800,0"
epic,owl,2022-11-08,"17000,0"
uncommon,panda,2022-11-08,"500,0"
rare,peach,2022-11-08,"2850,0"
rare,pizza,2022-11-08,"3900,0"
epic,potion,2022-11-08,"10000,0"
uncommon,racoon,2022-11-08,"420,0"
uncommon,revolver,2022-11-08,"650,0"
epic,royman,2022-11-08,"11900,0"
common,saturn,2022-11-08,"130,0"
epic,shades,2022-11-08,"11000,0"
uncommon,skull,2022-11-08,"1600,0"
rare,skullpatch,2022-11-08,"2500,0"
epic,snowman,2022-11-08,"11500,0"
common,soccerball,2022-11-08,"187,0"
legendary,spy,2022-11-08,"120000,0"
common,starball,2022-11-08,"100,0"
epic,tamagochi,2022-11-08,"8750,0"
uncommon,target,2022-11-08,"380,0"
uncommon,tomato,2022-11-08,"375,0"
uncommon,ufo,2022-11-08,"1800,0"
common,vase,2022-11-08,"299,5"
common,virus,2022-11-08,"140,0"
common,volleyball,2022-11-08,"160,0"
uncommon,waffle,2022-11-08,"399,0"
legendary,waffle2,2022-11-08,"90000,0"
uncommon,watermelon,2022-11-08,"520,0"
rare,wheeee,2022-11-08,"3000,0"
cosmetic,worldcup,2022-11-08,"2000,0"
epic,xmasball,2022-11-08,"8500,0"
rare,xmasball1,2022-11-08,"7200,0"
common,xmasball2,2022-11-08,"250,0"
uncommon,yinyang,2022-11-08,"400,0"
common,8ball,2022-11-09,"102,0"
common,alien,2022-11-09,"170,0"
epic,angel,2022-11-09,"17000,0"
epic,ape,2022-11-09,"17955,0"
rare,banana,2022-11-09,"1850,0"
epic,baseball,2022-11-09,"7000,0"
common,basketball,2022-11-09,"110,0"
common,beachball,2022-11-09,"100,0"
uncommon,bomb,2022-11-09,"850,0"
rare,bowie,2022-11-09,"1300,0"
common,bowling,2022-11-09,"178,0"
uncommon,bull,2022-11-09,"420,0"
rare,burger,2022-11-09,"4000,0"
common,button,2022-11-09,"101,0"
rare,candyswirl,2022-11-09,"4200,0"
uncommon,casinochip,2022-11-09,"650,0"
uncommon,cat,2022-11-09,"1000,0"
rare,cherry,2022-11-09,"2500,0"
epic,citrus,2022-11-09,"9500,0"
common,clock,2022-11-09,"125,0"
rare,coconut,2022-11-09,"1450,0"
rare,cougar,2022-11-09,"2950,0"
common,crosshair,2022-11-09,"545,0"
uncommon,cute,2022-11-09,"500,0"
uncommon,derp,2022-11-09,"4200,0"
epic,devil,2022-11-09,"8000,0"
epic,discoball,2022-11-09,"10500,0"
epic,disguise,2022-11-09,"7950,0"
rare,diver,2022-11-09,"4500,0"
uncommon,dog,2022-11-09,"490,0"
uncommon,donut,2022-11-09,"320,0"
epic,dragon,2022-11-09,"12900,0"
rare,egg,2022-11-09,"12000,0"
rare,eyeball,2022-11-09,"1300,0"
epic,eyeball2,2022-11-09,"7770,0"
uncommon,fishcake,2022-11-09,"400,0"
rare,floater,2022-11-09,"5555,0"
uncommon,fox,2022-11-09,"600,0"
legendary,fox777,2022-11-09,"200000,0"
rare,frankie,2022-11-09,"2800,0"
rare,gamer,2022-11-09,"9523,809"
epic,ghost,2022-11-09,"23000,0"
rare,jackolantern,2022-11-09,"2100,0"
rare,ladybug,2022-11-09,"5600,0"
rare,marble,2022-11-09,"1650,0"
rare,melon,2022-11-09,"1300,0"
uncommon,moon,2022-11-09,"4400,0"
epic,mummy,2022-11-09,"16358,0"
rare,ninja,2022-11-09,"5000,0"
uncommon,opencan,2022-11-09,"700,0"
epic,owl,2022-11-09,"17000,0"
uncommon,panda,2022-11-09,"520,0"
rare,peach,2022-11-09,"2850,0"
rare,pizza,2022-11-09,"3900,0"
epic,potion,2022-11-09,"11999,0"
uncommon,racoon,2022-11-09,"420,0"
uncommon,revolver,2022-11-09,"650,0"
epic,royman,2022-11-09,"11900,0"
common,saturn,2022-11-09,"140,0"
epic,shades,2022-11-09,"11000,0"
uncommon,skull,2022-11-09,"4000,0"
rare,skullpatch,2022-11-09,"2500,0"
epic,snowman,2022-11-09,"11500,0"
common,soccerball,2022-11-09,"200,0"
legendary,spy,2022-11-09,"120000,0"
common,starball,2022-11-09,"104,0"
epic,tamagochi,2022-11-09,"8750,0"
uncommon,target,2022-11-09,"330,0"
uncommon,tomato,2022-11-09,"360,0"
uncommon,ufo,2022-11-09,"1950,0"
common,vase,2022-11-09,"140,0"
common,virus,2022-11-09,"139,0"
common,volleyball,2022-11-09,"201,0"
uncommon,waffle,2022-11-09,"355,0"
legendary,waffle2,2022-11-09,"90000,0"
uncommon,watermelon,2022-11-09,"515,0"
rare,wheeee,2022-11-09,"3000,0"
cosmetic,worldcup,2022-11-09,"1900,0"
epic,xmasball,2022-11-09,"8500,0"
rare,xmasball1,2022-11-09,"9000,0"
common,xmasball2,2022-11-09,"110,0"
uncommon,yinyang,2022-11-09,"400,0"
common,8ball,2022-11-10,"124,0"
common,alien,2022-11-10,"180,0"
epic,angel,2022-11-10,"17000,0"
epic,ape,2022-11-10,"17955,0"
rare,banana,2022-11-10,"1800,0"
epic,baseball,2022-11-10,"7000,0"
common,basketball,2022-11-10,"165,0"
common,beachball,2022-11-10,"107,0"
uncommon,bomb,2022-11-10,"950,0"
rare,bowie,2022-11-10,"1300,0"
common,bowling,2022-11-10,"165,0"
uncommon,bull,2022-11-10,"435,0"
rare,burger,2022-11-10,"4000,0"
common,button,2022-11-10,"115,0"
rare,candyswirl,2022-11-10,"4200,0"
uncommon,casinochip,2022-11-10,"699,0"
uncommon,cat,2022-11-10,"1000,0"
rare,cherry,2022-11-10,"2500,0"
epic,citrus,2022-11-10,"9500,0"
common,clock,2022-11-10,"150,0"
rare,coconut,2022-11-10,"1450,0"
rare,cougar,2022-11-10,"3000,0"
common,crosshair,2022-11-10,"750,0"
uncommon,cute,2022-11-10,"497,0"
uncommon,derp,2022-11-10,"2900,0"
epic,devil,2022-11-10,"8000,0"
epic,discoball,2022-11-10,"10500,0"
epic,disguise,2022-11-10,"7800,0"
rare,diver,2022-11-10,"4500,0"
uncommon,dog,2022-11-10,"555,0"
uncommon,donut,2022-11-10,"425,0"
epic,dragon,2022-11-10,"12900,0"
rare,egg,2022-11-10,"12000,0"
rare,eyeball,2022-11-10,"1300,0"
epic,eyeball2,2022-11-10,"7600,0"
uncommon,fishcake,2022-11-10,"399,0"
rare,floater,2022-11-10,"5555,0"
uncommon,fox,2022-11-10,"585,0"
legendary,fox777,2022-11-10,"200000,0"
rare,frankie,2022-11-10,"2900,0"
rare,gamer,2022-11-10,"9523,809"
epic,ghost,2022-11-10,"23000,0"
rare,jackolantern,2022-11-10,"2100,0"
rare,ladybug,2022-11-10,"5600,0"
rare,marble,2022-11-10,"1650,0"
rare,melon,2022-11-10,"1300,0"
uncommon,moon,2022-11-10,"3500,0"
epic,mummy,2022-11-10,"15500,0"
rare,ninja,2022-11-10,"5000,0"
uncommon,opencan,2022-11-10,"700,0"
epic,owl,2022-11-10,"17000,0"
uncommon,panda,2022-11-10,"600,0"
rare,peach,2022-11-10,"2850,0"
rare,pizza,2022-11-10,"3900,0"
epic,potion,2022-11-10,"11999,0"
uncommon,racoon,2022-11-10,"450,0"
uncommon,revolver,2022-11-10,"700,0"
epic,royman,2022-11-10,"11900,0"
common,saturn,2022-11-10,"130,0"
epic,shades,2022-11-10,"11000,0"
uncommon,skull,2022-11-10,"2499,0"
rare,skullpatch,2022-11-10,"2500,0"
epic,snowman,2022-11-10,"8999,0"
common,soccerball,2022-11-10,"185,0"
common,starball,2022-11-10,"125,0"
epic,tamagochi,2022-11-10,"8750,0"
uncommon,target,2022-11-10,"315,0"
uncommon,tomato,2022-11-10,"345,0"
uncommon,ufo,2022-11-10,"1890,0"
common,vase,2022-11-10,"140,0"
common,virus,2022-11-10,"140,0"
common,volleyball,2022-11-10,"165,0"
uncommon,waffle,2022-11-10,"350,0"
legendary,waffle2,2022-11-10,"90000,0"
uncommon,watermelon,2022-11-10,"520,0"
rare,wheeee,2022-11-10,"3499,0"
cosmetic,worldcup,2022-11-10,"2100,0"
epic,xmasball,2022-11-10,"7000,0"
rare,xmasball1,2022-11-10,"9000,0"
common,xmasball2,2022-11-10,"139,0"
uncommon,yinyang,2022-11-10,"418,0"
common,8ball,2022-11-11,"125,0"
common,alien,2022-11-11,"171,41904761904763"
epic,angel,2022-11-11,"17000,0"
epic,ape,2022-11-11,"17955,0"
rare,banana,2022-11-11,"1800,0"
epic,baseball,2022-11-11,"7000,0"
common,basketball,2022-11-11,"150,0"
common,beachball,2022-11-11,"100,0"
uncommon,bomb,2022-11-11,"849,0"
legendary,botroyale,2022-11-11,"60000,0"
rare,bowie,2022-11-11,"1300,0"
common,bowling,2022-11-11,"158,9"
uncommon,bull,2022-11-11,"420,0"
rare,burger,2022-11-11,"3750,0"
common,button,2022-11-11,"100,0"
rare,candyswirl,2022-11-11,"4200,0"
uncommon,casinochip,2022-11-11,"660,0"
uncommon,cat,2022-11-11,"1000,0"
rare,cherry,2022-11-11,"2500,0"
epic,citrus,2022-11-11,"9500,0"
common,clock,2022-11-11,"140,0"
rare,coconut,2022-11-11,"1450,0"
rare,cougar,2022-11-11,"3000,0"
legendary,crlogo,2022-11-11,"60000,0"
common,crosshair,2022-11-11,"600,0"
uncommon,cute,2022-11-11,"497,0"
uncommon,derp,2022-11-11,"2800,0"
epic,devil,2022-11-11,"8000,0"
epic,discoball,2022-11-11,"9000,0"
epic,disguise,2022-11-11,"7800,0"
rare,diver,2022-11-11,"4500,0"
uncommon,dog,2022-11-11,"525,0"
uncommon,donut,2022-11-11,"425,0"
epic,dragon,2022-11-11,"13000,0"
rare,egg,2022-11-11,"12000,0"
rare,eyeball,2022-11-11,"1300,0"
epic,eyeball2,2022-11-11,"7540,0"
uncommon,fishcake,2022-11-11,"399,0"
rare,floater,2022-11-11,"6949,0"
uncommon,fox,2022-11-11,"550,0"
legendary,fox777,2022-11-11,"200000,0"
rare,frankie,2022-11-11,"2900,0"
rare,gamer,2022-11-11,"5000,0"
epic,ghost,2022-11-11,"22999,0"
rare,jackolantern,2022-11-11,"2100,0"
rare,ladybug,2022-11-11,"5500,0"
rare,marble,2022-11-11,"1650,0"
rare,melon,2022-11-11,"1200,0"
legendary,moneybag,2022-11-11,"60000,0"
uncommon,moon,2022-11-11,"4000,0"
epic,mummy,2022-11-11,"15000,0"
rare,ninja,2022-11-11,"5000,0"
uncommon,opencan,2022-11-11,"730,0"
epic,owl,2022-11-11,"17000,0"
uncommon,panda,2022-11-11,"560,0"
rare,peach,2022-11-11,"2850,0"
rare,pizza,2022-11-11,"3800,0"
epic,potion,2022-11-11,"11999,0"
uncommon,racoon,2022-11-11,"390,0"
uncommon,revolver,2022-11-11,"700,0"
epic,royman,2022-11-11,"11700,0"
common,saturn,2022-11-11,"140,0"
epic,shades,2022-11-11,"13500,0"
uncommon,skull,2022-11-11,"1999,0"
rare,skullpatch,2022-11-11,"2500,0"
epic,snowman,2022-11-11,"8999,0"
common,soccerball,2022-11-11,"150,0"
legendary,spy,2022-11-11,"200000,0"
common,starball,2022-11-11,"117,0"
epic,tamagochi,2022-11-11,"7000,0"
uncommon,target,2022-11-11,"300,0"
uncommon,tomato,2022-11-11,"359,0"
uncommon,ufo,2022-11-11,"1890,0"
common,vase,2022-11-11,"150,0"
common,virus,2022-11-11,"145,0"
common,volleyball,2022-11-11,"175,0"
uncommon,waffle,2022-11-11,"350,0"
legendary,waffle2,2022-11-11,"90000,0"
uncommon,watermelon,2022-11-11,"535,0"
rare,wheeee,2022-11-11,"3000,0"
epic,xmasball,2022-11-11,"8500,0"
common,xmasball2,2022-11-11,"130,0"
uncommon,yinyang,2022-11-11,"418,0"
common,8ball,2022-11-12,"108,0"
common,alien,2022-11-12,"189,52380952380952"
epic,angel,2022-11-12,"17000,0"
epic,ape,2022-11-12,"17955,0"
rare,banana,2022-11-12,"1850,0"
epic,baseball,2022-11-12,"7000,0"
common,basketball,2022-11-12,"108,0"
common,beachball,2022-11-12,"108,0"
uncommon,bomb,2022-11-12,"849,0"
legendary,botroyale,2022-11-12,"60000,0"
rare,bowie,2022-11-12,"1300,0"
common,bowling,2022-11-12,"155,0"
uncommon,bull,2022-11-12,"400,0"
rare,burger,2022-11-12,"3750,0"
common,button,2022-11-12,"115,0"
rare,candyswirl,2022-11-12,"4200,0"
uncommon,casinochip,2022-11-12,"630,0"
uncommon,cat,2022-11-12,"1000,0"
rare,cherry,2022-11-12,"2500,0"
epic,citrus,2022-11-12,"9000,0"
common,clock,2022-11-12,"130,0"
rare,coconut,2022-11-12,"1450,0"
rare,cougar,2022-11-12,"3000,0"
legendary,crlogo,2022-11-12,"60000,0"
common,crosshair,2022-11-12,"594,0"
uncommon,cute,2022-11-12,"400,0"
uncommon,derp,2022-11-12,"2500,0"
epic,devil,2022-11-12,"8000,0"
epic,discoball,2022-11-12,"9000,0"
epic,disguise,2022-11-12,"7800,0"
rare,diver,2022-11-12,"4500,0"
uncommon,dog,2022-11-12,"500,0"
uncommon,donut,2022-11-12,"400,0"
epic,dragon,2022-11-12,"13000,0"
rare,egg,2022-11-12,"12000,0"
rare,eyeball,2022-11-12,"1300,0"
epic,eyeball2,2022-11-12,"7540,0"
uncommon,fishcake,2022-11-12,"390,0"
rare,floater,2022-11-12,"6949,0"
uncommon,fox,2022-11-12,"450,0"
legendary,fox777,2022-11-12,"200000,0"
rare,frankie,2022-11-12,"2900,0"
rare,gamer,2022-11-12,"5000,0"
epic,ghost,2022-11-12,"19000,0"
rare,jackolantern,2022-11-12,"2100,0"
rare,ladybug,2022-11-12,"4750,0"
rare,marble,2022-11-12,"1650,0"
rare,melon,2022-11-12,"1200,0"
legendary,moneybag,2022-11-12,"75000,0"
uncommon,moon,2022-11-12,"3250,0"
epic,mummy,2022-11-12,"15000,0"
rare,ninja,2022-11-12,"3500,0"
uncommon,opencan,2022-11-12,"700,0"
epic,owl,2022-11-12,"17000,0"
uncommon,panda,2022-11-12,"500,0"
rare,peach,2022-11-12,"2850,0"
rare,pizza,2022-11-12,"3800,0"
epic,potion,2022-11-12,"11999,0"
uncommon,racoon,2022-11-12,"380,0"
uncommon,revolver,2022-11-12,"700,0"
epic,royman,2022-11-12,"11700,0"
common,saturn,2022-11-12,"150,0"
epic,shades,2022-11-12,"13500,0"
uncommon,skull,2022-11-12,"1999,0"
rare,skullpatch,2022-11-12,"2500,0"
epic,snowman,2022-11-12,"8999,0"
common,soccerball,2022-11-12,"140,0"
common,starball,2022-11-12,"108,0"
epic,tamagochi,2022-11-12,"7000,0"
uncommon,target,2022-11-12,"340,0"
uncommon,tomato,2022-11-12,"340,0"
uncommon,ufo,2022-11-12,"2200,0"
common,vase,2022-11-12,"150,0"
common,virus,2022-11-12,"141,0"
common,volleyball,2022-11-12,"187,0"
uncommon,waffle,2022-11-12,"450,0"
legendary,waffle2,2022-11-12,"90000,0"
uncommon,watermelon,2022-11-12,"500,0"
rare,wheeee,2022-11-12,"3000,0"
cosmetic,worldcup,2022-11-12,"2100,0"
epic,xmasball,2022-11-12,"8500,0"
common,xmasball2,2022-11-12,"108,0"
uncommon,yinyang,2022-11-12,"400,0"
common,8ball,2022-11-13,"102,0"
common,alien,2022-11-13,"175,0"
epic,angel,2022-11-13,"17000,0"
epic,ape,2022-11-13,"18000,0"
rare,banana,2022-11-13,"1850,0"
epic,baseball,2022-11-13,"7000,0"
common,basketball,2022-11-13,"107,0"
common,beachball,2022-11-13,"104,0"
uncommon,bomb,2022-11-13,"849,0"
legendary,botroyale,2022-11-13,"60000,0"
rare,bowie,2022-11-13,"1250,0"
common,bowling,2022-11-13,"169,9"
uncommon,bull,2022-11-13,"400,0"
rare,burger,2022-11-13,"3750,0"
common,button,2022-11-13,"105,0"
rare,candyswirl,2022-11-13,"4200,0"
uncommon,casinochip,2022-11-13,"800,0"
uncommon,cat,2022-11-13,"1000,0"
rare,cherry,2022-11-13,"2500,0"
epic,citrus,2022-11-13,"8410,0"
common,clock,2022-11-13,"130,0"
rare,coconut,2022-11-13,"1700,0"
rare,cougar,2022-11-13,"3000,0"
legendary,crlogo,2022-11-13,"60000,0"
common,crosshair,2022-11-13,"550,0"
uncommon,cute,2022-11-13,"474,0"
uncommon,derp,2022-11-13,"2200,0"
epic,devil,2022-11-13,"8000,0"
epic,discoball,2022-11-13,"9000,0"
epic,disguise,2022-11-13,"7800,0"
rare,diver,2022-11-13,"4500,0"
uncommon,dog,2022-11-13,"500,0"
uncommon,donut,2022-11-13,"400,0"
epic,dragon,2022-11-13,"13000,0"
rare,egg,2022-11-13,"12000,0"
rare,eyeball,2022-11-13,"1300,0"
epic,eyeball2,2022-11-13,"7540,0"
uncommon,fishcake,2022-11-13,"380,0"
rare,floater,2022-11-13,"6800,0"
uncommon,fox,2022-11-13,"450,0"
legendary,fox777,2022-11-13,"200000,0"
rare,frankie,2022-11-13,"2900,0"
rare,gamer,2022-11-13,"9523,809"
epic,ghost,2022-11-13,"19000,0"
rare,jackolantern,2022-11-13,"2100,0"
rare,ladybug,2022-11-13,"5200,0"
rare,marble,2022-11-13,"1650,0"
rare,melon,2022-11-13,"1800,0"
legendary,moneybag,2022-11-13,"75000,0"
uncommon,moon,2022-11-13,"3250,0"
epic,mummy,2022-11-13,"16358,0"
rare,ninja,2022-11-13,"5000,0"
uncommon,opencan,2022-11-13,"740,0"
epic,owl,2022-11-13,"17000,0"
uncommon,panda,2022-11-13,"515,0"
rare,peach,2022-11-13,"2850,0"
rare,pizza,2022-11-13,"3800,0"
epic,potion,2022-11-13,"11999,0"
uncommon,racoon,2022-11-13,"395,0"
uncommon,revolver,2022-11-13,"1000,0"
epic,royman,2022-11-13,"11000,0"
common,saturn,2022-11-13,"145,0"
epic,shades,2022-11-13,"13500,0"
uncommon,skull,2022-11-13,"5000,0"
rare,skullpatch,2022-11-13,"2500,0"
epic,snowman,2022-11-13,"8999,0"
common,soccerball,2022-11-13,"170,0"
legendary,spy,2022-11-13,"200000,0"
common,starball,2022-11-13,"110,0"
epic,tamagochi,2022-11-13,"6750,0"
uncommon,target,2022-11-13,"340,0"
uncommon,tomato,2022-11-13,"340,0"
uncommon,ufo,2022-11-13,"2200,0"
common,vase,2022-11-13,"137,5"
common,virus,2022-11-13,"145,0"
common,volleyball,2022-11-13,"175,0"
uncommon,waffle,2022-11-13,"450,0"
legendary,waffle2,2022-11-13,"90000,0"
uncommon,watermelon,2022-11-13,"525,0"
rare,wheeee,2022-11-13,"3000,0"
cosmetic,worldcup,2022-11-13,"1800,0"
epic,xmasball,2022-11-13,"8500,0"
common,xmasball2,2022-11-13,"177,0"
uncommon,yinyang,2022-11-13,"395,0"
common,8ball,2022-11-14,"110,0"
common,alien,2022-11-14,"175,0"
epic,angel,2022-11-14,"17000,0"
epic,ape,2022-11-14,"18000,0"
rare,banana,2022-11-14,"1850,0"
epic,baseball,2022-11-14,"7000,0"
common,basketball,2022-11-14,"104,0"
common,beachball,2022-11-14,"105,0"
legendary,botroyale,2022-11-14,"60000,0"
rare,bowie,2022-11-14,"1400,0"
common,bowling,2022-11-14,"179,96"
uncommon,bull,2022-11-14,"400,0"
rare,burger,2022-11-14,"3750,0"
common,button,2022-11-14,"105,0"
rare,candyswirl,2022-11-14,"4200,0"
uncommon,casinochip,2022-11-14,"694,0"
uncommon,cat,2022-11-14,"1000,0"
rare,cherry,2022-11-14,"2500,0"
epic,citrus,2022-11-14,"8200,0"
common,clock,2022-11-14,"135,0"
rare,coconut,2022-11-14,"1700,0"
rare,cougar,2022-11-14,"3350,0"
legendary,crlogo,2022-11-14,"60000,0"
common,crosshair,2022-11-14,"790,0"
uncommon,cute,2022-11-14,"448,0"
uncommon,derp,2022-11-14,"1800,0"
epic,devil,2022-11-14,"8000,0"
epic,discoball,2022-11-14,"9000,0"
epic,disguise,2022-11-14,"7800,0"
rare,diver,2022-11-14,"4500,0"
uncommon,dog,2022-11-14,"510,0"
uncommon,donut,2022-11-14,"400,0"
epic,dragon,2022-11-14,"13000,0"
rare,egg,2022-11-14,"12000,0"
rare,eyeball,2022-11-14,"1300,0"
epic,eyeball2,2022-11-14,"7500,0"
uncommon,fishcake,2022-11-14,"380,0"
rare,floater,2022-11-14,"6499,0"
uncommon,fox,2022-11-14,"450,0"
legendary,fox777,2022-11-14,"200000,0"
rare,frankie,2022-11-14,"2900,0"
rare,gamer,2022-11-14,"9523,809"
epic,ghost,2022-11-14,"19000,0"
rare,jackolantern,2022-11-14,"2100,0"
rare,ladybug,2022-11-14,"5600,0"
rare,marble,2022-11-14,"1650,0"
rare,melon,2022-11-14,"1800,0"
legendary,moneybag,2022-11-14,"75000,0"
uncommon,moon,2022-11-14,"3250,0"
epic,mummy,2022-11-14,"17000,0"
rare,ninja,2022-11-14,"5000,0"
uncommon,opencan,2022-11-14,"1000,0"
epic,owl,2022-11-14,"18000,0"
uncommon,panda,2022-11-14,"515,0"
rare,peach,2022-11-14,"2850,0"
rare,pizza,2022-11-14,"3800,0"
epic,potion,2022-11-14,"11999,0"
uncommon,racoon,2022-11-14,"395,0"
uncommon,revolver,2022-11-14,"900,0"
epic,royman,2022-11-14,"11000,0"
common,saturn,2022-11-14,"150,0"
epic,shades,2022-11-14,"13500,0"
uncommon,skull,2022-11-14,"2099,0"
rare,skullpatch,2022-11-14,"2500,0"
epic,snowman,2022-11-14,"8999,0"
common,soccerball,2022-11-14,"160,0"
common,starball,2022-11-14,"135,0"
epic,tamagochi,2022-11-14,"8250,0"
uncommon,target,2022-11-14,"340,0"
uncommon,tomato,2022-11-14,"340,0"
uncommon,ufo,2022-11-14,"2300,0"
common,vase,2022-11-14,"140,0"
common,virus,2022-11-14,"145,0"
common,volleyball,2022-11-14,"177,0"
uncommon,waffle,2022-11-14,"500,0"
legendary,waffle2,2022-11-14,"90000,0"
uncommon,watermelon,2022-11-14,"525,0"
rare,wheeee,2022-11-14,"3000,0"
cosmetic,worldcup,2022-11-14,"2100,0"
epic,xmasball,2022-11-14,"8500,0"
common,xmasball2,2022-11-14,"140,0"
uncommon,yinyang,2022-11-14,"380,0"
common,8ball,2022-11-15,"110,0"
common,alien,2022-11-15,"175,0"
epic,angel,2022-11-15,"17000,0"
epic,ape,2022-11-15,"18000,0"
rare,banana,2022-11-15,"1884,0"
epic,baseball,2022-11-15,"7000,0"
common,basketball,2022-11-15,"118,0"
common,beachball,2022-11-15,"105,0"
uncommon,bomb,2022-11-15,"1500,0"
legendary,botroyale,2022-11-15,"60000,0"
rare,bowie,2022-11-15,"1300,0"
common,bowling,2022-11-15,"165,0"
uncommon,bull,2022-11-15,"470,0"
rare,burger,2022-11-15,"3750,0"
common,button,2022-11-15,"105,0"
rare,candyswirl,2022-11-15,"4200,0"
uncommon,casinochip,2022-11-15,"693,0"
uncommon,cat,2022-11-15,"1000,0"
rare,cherry,2022-11-15,"2500,0"
epic,citrus,2022-11-15,"9500,0"
common,clock,2022-11-15,"135,0"
rare,coconut,2022-11-15,"1702,0"
rare,cougar,2022-11-15,"3200,0"
legendary,crlogo,2022-11-15,"60000,0"
common,crosshair,2022-11-15,"755,0"
uncommon,cute,2022-11-15,"448,0"
uncommon,derp,2022-11-15,"1500,0"
epic,devil,2022-11-15,"8000,0"
epic,discoball,2022-11-15,"9000,0"
epic,disguise,2022-11-15,"7800,0"
rare,diver,2022-11-15,"4500,0"
uncommon,dog,2022-11-15,"545,0"
epic,dragon,2022-11-15,"13000,0"
rare,egg,2022-11-15,"12000,0"
rare,eyeball,2022-11-15,"1300,0"
epic,eyeball2,2022-11-15,"7400,0"
uncommon,fishcake,2022-11-15,"380,0"
rare,floater,2022-11-15,"6499,0"
uncommon,fox,2022-11-15,"580,0"
